Date,Open,High,Low,Close,Adj Close,Volume
2017-11-02,93.199997,94.699997,93.08000200000001,93.75,90.322372,1263300
2017-11-03,93.860001,94.41999799999999,93.699997,94.089996,90.64994,658400
2017-11-06,93.83000200000001,94.57,93.139999,93.150002,89.744316,1165600
2018-01-16,101.870003,102.25,101.190002,101.220001,97.960472,580400
2018-01-17,101.68,101.739998,101.019997,101.489998,98.221779,520400
2018-01-18,101.489998,102.089996,101.110001,101.57,98.29921,579400
2018-01-19,102.139999,103.589996,102.139999,103.059998,99.74123399999999,876500
2018-01-22,103.230003,103.58000200000001,102.910004,103.57,100.23481,589500
2018-01-23,103.08000200000001,103.370003,102.139999,103.120003,99.79929399999999,896700
2018-01-24,103.739998,105.160004,103.449997,104.620003,101.250984,890900
2018-01-25,104.760002,105.220001,103.760002,105.150002,101.763924,1064000
2018-01-26,105.599998,106.639999,104.709999,106.620003,103.186577,732500
2018-01-29,107.0,108.809998,106.620003,107.879997,104.406006,1221700
2018-01-30,106.91999799999999,108.300003,105.83000200000001,107.160004,103.70920600000001,1102700
2018-01-31,107.470001,107.470001,105.110001,105.82,102.412338,1446700
2018-02-01,105.980003,105.980003,102.0,103.58000200000001,100.244484,1814500
2018-02-02,103.300003,104.449997,102.82,103.110001,99.78961899999999,1320900
2018-02-05,102.75,104.43,100.099998,100.099998,96.876541,2169900
2018-02-06,97.489998,101.709999,95.68,101.129997,97.873367,1662900
2018-02-07,100.730003,102.440002,100.519997,100.58000200000001,97.341087,1432000
2018-02-08,100.5,100.699997,96.389999,96.41999799999999,93.31505600000001,1518600
2018-02-09,97.5,99.129997,95.269997,98.339996,95.173218,1516200
2018-02-12,98.709999,99.709999,97.889999,99.07,95.879707,974000
2018-02-13,99.870003,101.879997,99.220001,101.389999,98.125015,1306200
2018-02-14,100.760002,101.870003,100.389999,101.510002,98.24114200000001,1201400
2018-02-15,102.16999799999999,103.139999,101.66999799999999,103.089996,99.770248,941300
2018-02-16,102.699997,104.790001,102.349998,104.529999,101.163895,783000
2018-02-20,104.0,104.360001,102.019997,102.260002,98.966995,1108300
2018-02-21,102.400002,103.5,101.870003,101.910004,98.628265,838900
2018-02-22,102.160004,102.639999,100.650002,100.849998,97.602386,1052200
2018-02-23,101.0,102.599998,100.260002,102.599998,99.296036,766600
2018-02-26,102.739998,104.089996,102.610001,104.089996,100.738045,1018300
2018-02-27,104.099998,106.0,103.949997,104.790001,101.41551199999999,1535900
2018-02-28,104.989998,105.480003,103.050003,103.050003,99.73155200000001,1648900
2018-03-01,103.029999,103.589996,100.059998,100.410004,97.176559,1218000
2018-03-02,100.139999,101.860001,100.139999,101.440002,98.173401,850200
2018-03-05,101.0,103.08000200000001,100.540001,102.889999,99.576691,472200
2018-03-06,103.58000200000001,104.16999799999999,102.769997,104.139999,100.78645300000001,877600
2018-03-07,103.970001,105.910004,103.389999,104.360001,100.999367,1416200
2018-03-08,104.769997,105.160004,103.650002,104.639999,101.270348,764600
2018-03-09,105.209999,107.519997,104.160004,106.989998,103.54467,1027800
2018-03-12,106.989998,107.0,105.589996,105.599998,102.199432,1024100
2018-03-13,106.150002,106.150002,104.699997,104.989998,101.609062,733700
2018-03-14,106.08000200000001,106.239998,104.129997,104.959999,101.58004,873100
2018-03-15,104.940002,105.470001,104.449997,104.720001,101.347763,689800
2018-03-16,105.059998,105.5,104.050003,104.349998,100.989677,1374100
2018-03-19,104.370003,104.82,103.360001,103.860001,100.515465,669700
2018-03-20,104.029999,104.58000200000001,103.300003,103.57,100.23481,853800
2018-03-21,103.779999,104.309998,103.290001,103.629997,100.29287,704800
2018-03-22,103.160004,104.279999,102.239998,102.300003,99.005707,902600
2018-03-23,102.209999,102.349998,99.599998,99.779999,96.566849,857700
2018-03-26,100.540001,100.610001,99.18,100.41999799999999,97.186226,761000
2018-03-27,100.559998,101.239998,99.379997,99.949997,96.731369,829200
2018-03-28,100.300003,100.660004,98.83000200000001,99.510002,96.305542,1037900
2018-03-29,100.199997,100.809998,99.190002,100.300003,97.070099,733300
2018-04-02,100.349998,100.41999799999999,96.589996,97.809998,94.660278,1173700
2018-04-03,97.620003,98.949997,97.16999799999999,98.900002,96.20699300000001,1066500
2018-04-04,97.910004,99.57,97.269997,99.290001,96.58638,910100
2018-04-05,99.699997,100.730003,98.989998,99.83000200000001,97.111671,1020300
2018-04-06,99.360001,99.620003,96.739998,97.349998,94.699203,903400
2018-04-09,97.980003,99.41999799999999,97.760002,97.959999,95.292587,625200
2018-04-10,98.75,99.5,98.199997,98.940002,96.245903,1351700
2018-04-11,98.629997,99.629997,98.300003,99.059998,96.362633,789900
2018-04-12,99.540001,100.870003,99.18,100.25,97.52023299999999,974700
2018-04-13,100.529999,101.050003,99.290001,99.760002,97.04357900000001,1060000
2018-04-16,100.610001,101.949997,99.769997,101.230003,98.473541,1068100
2018-04-17,101.660004,101.800003,99.58000200000001,100.800003,98.05526,1408300
2018-04-18,100.529999,101.57,100.410004,100.790001,98.045532,1495200
2018-04-19,100.309998,102.589996,98.970001,101.489998,98.726463,1628600
2018-04-20,101.849998,101.870003,97.620003,98.160004,95.487144,1781100
2018-04-23,98.400002,99.480003,97.519997,99.449997,96.74202,1664700
2018-04-24,99.949997,100.709999,98.970001,99.739998,97.024124,1116200
2018-04-25,99.660004,101.239998,99.010002,101.150002,98.395721,957000
2018-04-26,101.099998,102.08000200000001,100.360001,101.360001,98.60000600000001,871900
2018-04-27,101.41999799999999,103.0,101.41999799999999,102.739998,99.942421,1082900
2018-04-30,102.949997,103.089996,101.199997,101.199997,98.44435899999999,712500
2018-05-01,102.41999799999999,103.449997,101.43,102.470001,99.67977900000001,917000
2018-05-02,102.059998,102.5,101.129997,101.360001,98.60000600000001,864000
2018-05-03,100.839996,100.989998,98.93,100.940002,98.19144399999999,963100
2018-05-04,100.440002,101.839996,99.16999799999999,101.5,98.736183,762100
2018-05-07,101.540001,102.120003,100.389999,101.099998,98.347092,662400
2018-05-08,100.900002,101.400002,99.550003,99.870003,97.150589,1313200
2018-05-09,99.889999,100.769997,99.260002,100.639999,97.899612,612400
2018-05-10,100.879997,102.620003,100.709999,101.690002,98.921021,673100
2018-05-11,101.660004,102.769997,101.199997,102.5,99.708961,502400
2018-05-14,102.709999,103.25,102.43,102.93,100.127258,595600
2018-05-15,102.129997,102.620003,101.739998,102.129997,99.34903,475200
2018-05-16,102.389999,102.760002,101.709999,101.800003,99.028023,854200
2018-05-17,101.839996,102.129997,101.33000200000001,101.709999,98.940475,705800
2018-05-18,101.849998,102.519997,100.730003,102.150002,99.368492,1978100
2018-05-21,102.66999799999999,103.120003,102.33000200000001,102.599998,99.80624399999999,498300
2018-05-22,102.5,102.709999,101.699997,101.839996,99.06694,427700
2018-05-23,101.510002,101.82,100.650002,101.220001,98.463814,422600
2018-05-24,101.089996,101.440002,100.379997,100.889999,98.14280699999999,538100
2018-05-25,103.599998,107.839996,103.0,105.809998,102.928825,2772200
2018-05-29,106.07,106.91999799999999,105.5,106.349998,103.454124,1975500
2018-05-30,106.519997,109.08000200000001,106.519997,108.360001,105.409401,1548900
2018-05-31,108.57,108.57,106.489998,106.529999,103.629234,1349200
2018-06-01,107.269997,107.970001,106.379997,107.949997,105.010567,675700
2018-06-04,107.980003,108.389999,107.25,107.300003,104.378265,725100
2018-06-05,107.019997,107.480003,106.059998,106.720001,103.81405600000001,562300
2018-06-06,106.849998,108.010002,106.790001,107.989998,105.04946899999999,535300
2018-06-07,108.400002,108.489998,107.349998,107.599998,104.670097,470400
2018-06-08,109.099998,110.449997,108.599998,109.720001,106.732368,1297000
2018-06-11,109.599998,112.300003,108.860001,111.650002,108.60981799999999,1657200
2018-06-12,111.470001,111.589996,110.610001,111.010002,107.987251,828200
2018-06-13,111.5,111.519997,110.519997,110.66999799999999,107.656502,519600
2018-06-14,111.0,111.41999799999999,110.370003,110.940002,107.919151,768200
2018-06-15,110.610001,111.389999,109.980003,111.309998,108.279068,1354900
2018-06-18,110.440002,110.75,109.849998,110.349998,107.345215,497600
2018-06-19,110.0,110.779999,109.550003,110.66999799999999,107.656502,632600
2018-06-20,110.559998,110.769997,109.360001,110.720001,107.70513899999999,576900
2018-06-21,110.650002,111.370003,110.08000200000001,111.18,108.15261799999999,689700
2018-06-22,111.690002,112.300003,111.160004,112.040001,108.98919699999999,911900
2018-06-25,114.269997,116.489998,112.519997,113.139999,110.05923500000002,1646800
2018-06-26,113.139999,113.339996,111.709999,112.050003,108.998924,1399700
2018-06-27,109.559998,110.83000200000001,107.459999,110.360001,107.354942,1979200
2018-06-28,109.809998,110.660004,108.059998,110.220001,107.21875800000001,830600
2018-06-29,110.0,111.349998,109.68,109.940002,106.946381,741900
2018-07-02,109.620003,110.290001,108.730003,110.209999,107.20903,613500
2018-07-03,110.360001,110.760002,109.800003,110.059998,107.06309499999999,345500
2018-07-05,110.639999,110.980003,109.639999,110.809998,107.792686,733200
2018-07-06,110.290001,110.75,109.510002,110.489998,107.968575,451700
2018-07-09,110.709999,111.190002,110.139999,110.769997,108.24218799999998,666700
2018-07-10,112.07,113.57,111.800003,112.989998,110.41153,1264200
2018-07-11,112.699997,113.870003,112.279999,113.58000200000001,110.988075,1055300
2018-07-12,114.18,114.389999,113.589996,113.900002,111.300766,820200
2018-07-13,113.82,115.43,113.82,114.949997,112.326797,676300
2018-07-16,115.059998,115.16999799999999,114.07,114.379997,111.769814,528900
2018-07-17,114.209999,114.730003,113.75,114.059998,111.457108,543500
2018-07-18,113.860001,114.459999,113.059998,113.529999,110.939209,683300
2018-07-19,113.279999,115.089996,113.08000200000001,114.989998,112.36588300000001,598900
2018-07-20,114.440002,115.470001,114.410004,114.459999,111.84799199999999,698900
2018-07-23,114.739998,115.639999,113.040001,114.889999,112.268173,820200
2018-07-24,105.809998,108.720001,105.0,105.41999799999999,103.014275,2872500
2018-07-25,105.75,107.93,104.449997,107.660004,105.203171,2401600
2018-07-26,107.660004,109.18,107.059998,107.339996,104.89046499999999,1108100
2018-07-27,107.07,108.040001,106.480003,106.720001,104.284615,1097600
2018-07-30,106.720001,107.400002,106.099998,107.019997,104.577759,1059000
2018-07-31,107.16999799999999,107.949997,106.779999,107.720001,105.26179499999999,653700
2018-08-01,107.900002,108.220001,106.849998,106.940002,104.499588,550200
2018-08-02,106.83000200000001,108.690002,106.5,108.519997,106.04354099999999,633500
2018-08-03,106.83000200000001,109.0,106.83000200000001,108.839996,106.356232,602400
2018-08-06,108.5,108.959999,108.160004,108.379997,105.906723,713200
2018-08-07,108.599998,108.879997,108.25,108.839996,106.356232,784700
2018-08-08,108.910004,109.139999,107.480003,108.07,105.603806,826400
2018-08-09,108.410004,108.93,108.0,108.400002,105.926277,728100
2018-08-10,108.08000200000001,108.959999,108.08000200000001,108.529999,106.053307,636100
2018-08-13,108.449997,108.900002,108.08000200000001,108.41999799999999,105.945824,408800
2018-08-14,108.239998,109.089996,108.110001,108.650002,106.17057,446600
2018-08-15,108.25,108.66999799999999,107.629997,108.370003,105.896957,600300
2018-08-16,108.989998,109.83000200000001,108.690002,109.540001,107.04026,740700
2018-08-17,109.519997,112.379997,109.309998,111.440002,108.89691200000001,2244500
2018-08-20,111.480003,112.339996,111.160004,111.339996,108.79917900000001,586200
2018-08-21,111.029999,111.660004,110.550003,110.629997,108.10538500000001,803900
2018-08-22,110.489998,110.949997,110.339996,110.709999,108.18355600000001,739500
2018-08-23,110.66999799999999,111.470001,110.370003,110.800003,108.271507,562800
2018-08-24,111.089996,111.16999799999999,110.16999799999999,110.510002,107.988129,629300
2018-08-27,110.849998,110.849998,109.959999,110.389999,107.870857,715400
2018-08-28,110.43,110.720001,109.900002,110.57,108.04675300000001,531600
2018-08-29,110.860001,111.540001,110.489998,110.849998,108.32035800000001,372200
2018-08-30,110.089996,110.730003,109.790001,110.129997,107.61679099999999,472000
2018-08-31,109.839996,110.349998,109.519997,109.980003,107.47022199999999,707800
2018-09-04,110.019997,110.33000200000001,109.220001,109.33000200000001,106.835052,551400
2018-09-05,109.41999799999999,109.620003,108.720001,109.449997,106.952316,485300
2018-09-06,109.389999,110.059998,109.300003,109.769997,107.26500700000001,480700
2018-09-07,109.739998,110.110001,109.230003,109.349998,106.85459099999999,515600
2018-09-10,109.559998,109.82,108.650002,108.720001,106.238976,562800
2018-09-11,108.529999,108.959999,108.129997,108.360001,105.887184,1137100
2018-09-12,108.059998,109.290001,107.510002,107.900002,105.437698,1572100
2018-09-13,108.510002,108.720001,107.589996,108.16999799999999,105.701523,1312000
2018-09-14,108.599998,109.050003,108.019997,108.190002,105.721069,851100
2018-09-17,108.480003,108.480003,107.410004,107.629997,105.173851,1300800
2018-09-18,107.800003,108.160004,107.099998,107.220001,104.773209,1113100
2018-09-19,107.510002,108.209999,107.190002,107.529999,105.07613400000001,828200
2018-09-20,107.889999,108.199997,107.449997,107.93,105.467003,629300
2018-09-21,108.08000200000001,108.730003,107.510002,107.610001,105.15430500000001,1209100
2018-09-24,107.489998,107.709999,106.370003,107.589996,105.134758,1354200
2018-09-25,108.029999,108.610001,107.480003,107.589996,105.134758,997600
2018-09-26,107.800003,108.209999,107.139999,107.480003,105.027267,744200
2018-09-27,107.5,108.239998,107.059998,107.25,104.802521,876600
2018-09-28,107.25,107.959999,106.980003,107.910004,105.447456,982400
2018-10-01,108.07,108.760002,107.93,108.379997,105.906723,900500
2018-10-02,108.260002,108.5,107.0,107.66999799999999,105.21293600000001,915100
2018-10-03,107.709999,107.790001,106.010002,106.239998,103.815567,853800
2018-10-04,105.389999,105.57,103.120003,103.379997,101.498512,1565500
2018-10-05,103.379997,104.0,102.949997,103.33000200000001,101.44944,1028900
2018-10-08,103.25,103.809998,102.300003,102.980003,101.105804,710600
2018-10-09,102.809998,103.839996,102.690002,103.599998,101.714523,1306300
2018-10-10,103.730003,105.160004,103.339996,103.389999,101.508339,979200
2018-10-11,103.129997,103.349998,100.400002,100.440002,98.612022,1487600
2018-10-12,100.989998,101.730003,99.290001,100.25,98.425484,951400
2018-10-15,99.690002,100.940002,99.58000200000001,99.959999,98.14076999999999,1064700
2018-10-16,100.389999,102.360001,100.230003,102.239998,100.379265,1067300
2018-10-17,102.16999799999999,102.980003,101.650002,102.379997,100.516716,1253700
2018-10-18,102.739998,103.610001,101.650002,102.379997,100.516716,1356300
2018-10-19,103.389999,104.220001,102.449997,102.5,100.634529,1161800
2018-10-22,102.529999,103.120003,101.379997,101.540001,99.692009,1433300
2018-10-23,94.900002,97.410004,93.720001,95.220001,93.48703,3438200
2018-10-24,94.849998,95.08000200000001,91.349998,91.459999,89.795456,3261100
2018-10-25,91.75,92.739998,91.400002,91.889999,90.217628,1476200
2018-10-26,91.449997,92.239998,90.540001,91.470001,89.805275,2201100
2018-10-29,93.300003,93.300003,91.010002,91.83000200000001,90.15873,1490500
2018-10-30,92.160004,93.019997,91.139999,92.860001,91.169983,1073900
2018-10-31,93.269997,95.220001,92.940002,94.110001,92.397224,1406900
2018-11-01,94.57,95.029999,93.199997,93.599998,91.89651500000001,1381100
2018-11-02,93.949997,94.550003,92.370003,93.379997,91.68051899999999,985100
2018-11-05,93.68,94.730003,93.510002,94.050003,92.338326,937800
2018-11-06,93.760002,95.589996,93.68,95.480003,93.742302,786900
2018-11-07,96.32,97.989998,96.239998,97.550003,95.774628,1647600
2018-11-08,97.139999,98.239998,96.900002,97.800003,96.020073,745100
2018-11-09,97.620003,98.25,96.870003,97.33000200000001,95.558624,718700
2018-11-12,97.459999,97.900002,95.980003,96.07,94.321556,750000
2018-11-13,96.25,96.709999,94.309998,95.040001,93.31031,720200
2018-11-14,95.550003,96.160004,94.199997,94.709999,92.986313,948400
2018-11-15,94.08000200000001,95.970001,93.480003,95.720001,93.977936,1124300
2018-11-16,95.309998,96.75,95.220001,95.849998,94.10556,697200
2018-11-19,95.959999,96.0,93.779999,94.260002,92.54450200000001,662900
2018-11-20,94.019997,95.379997,93.690002,94.639999,92.917587,872400
2018-11-21,94.870003,95.209999,93.190002,93.209999,91.513603,978200
2018-11-23,92.800003,94.610001,92.660004,94.059998,92.348145,359100
2018-11-26,94.889999,95.25,93.730003,94.83000200000001,93.10412600000001,873400
2018-11-27,94.989998,95.720001,93.870003,94.660004,92.937225,708100
2018-11-28,95.019997,97.300003,94.760002,96.93,95.165901,1338700
2018-11-29,92.949997,92.949997,87.400002,87.940002,86.33953100000001,4330300
2018-11-30,87.389999,88.699997,85.559998,88.57,86.958061,3534900
2018-12-03,87.849998,90.900002,87.5,90.800003,89.147476,2175900
2018-12-04,90.900002,91.410004,89.519997,89.739998,88.10676600000001,2074300
2018-12-06,88.370003,88.980003,86.5,88.83000200000001,87.213326,1983800
2018-12-07,88.410004,89.41999799999999,86.860001,87.559998,85.966438,1474400
2018-12-10,87.639999,87.910004,85.639999,87.459999,85.868256,1389700
2018-12-11,87.639999,89.07,87.389999,88.099998,86.496605,1436300
2018-12-12,88.83000200000001,89.489998,88.25,88.279999,86.67333199999999,1332900
2018-12-13,88.519997,89.07,88.050003,88.339996,86.732239,1306000
2018-12-14,87.470001,88.199997,85.269997,85.480003,83.92429399999999,1831200
2018-12-17,84.66999799999999,85.91999799999999,84.389999,85.360001,83.80648000000001,1728600
2018-12-18,85.599998,86.57,83.160004,83.620003,82.098145,1754600
2018-12-19,83.760002,85.610001,82.93,84.08000200000001,82.549774,1778700
2018-12-20,83.379997,84.550003,81.33000200000001,82.059998,80.566536,1633800
2018-12-21,82.269997,84.489998,81.470001,81.699997,80.213081,2041300
2018-12-24,81.25,81.260002,79.650002,79.75,78.298576,632900
2018-12-26,79.75,82.349998,78.949997,82.279999,80.782524,1100400
2018-12-27,81.239998,82.5,79.949997,82.5,80.99852,983300
2018-12-28,82.940002,83.0,81.540001,82.010002,80.517448,746200
2018-12-31,82.33000200000001,83.290001,82.059998,83.269997,81.754517,910100
2019-01-02,82.33000200000001,82.870003,81.120003,82.16999799999999,80.67453,1578800
2019-01-03,81.440002,81.779999,79.93,80.68,79.21165500000001,1339000
2019-01-04,81.58000200000001,83.129997,81.339996,82.709999,81.204704,1549100
2019-01-07,82.970001,83.809998,81.959999,82.639999,81.135979,1735100
2019-01-08,83.269997,84.230003,82.709999,84.230003,82.69704399999999,1308900
2019-01-09,84.709999,85.550003,84.32,84.440002,82.90322900000001,1226000
2019-01-10,83.949997,84.860001,83.93,84.730003,83.187935,891800
2019-01-11,84.25,85.129997,84.110001,85.029999,84.007965,1098100
2019-01-14,84.209999,84.510002,83.220001,83.480003,82.993904,1324800
2019-01-15,83.769997,85.059998,83.379997,85.029999,84.534882,944300
2019-01-16,84.949997,85.129997,84.199997,84.269997,83.77930500000001,1000400
2019-01-17,84.25,85.190002,83.959999,85.099998,84.604469,915000
2019-01-18,85.730003,87.33000200000001,85.68,87.040001,86.533173,2144300
2019-01-22,86.709999,86.709999,85.68,86.18,85.678185,1103300
2019-01-23,86.360001,87.029999,85.150002,86.309998,85.807426,1099900
2019-01-24,86.370003,86.629997,85.300003,85.599998,85.101555,1024000
2019-01-25,86.33000200000001,86.519997,85.050003,85.410004,84.912666,1199400
2019-01-28,85.029999,86.129997,84.510002,85.489998,84.992195,918900
2019-01-29,85.82,86.269997,85.010002,86.150002,85.648361,854200
2019-01-30,86.260002,87.25,85.870003,86.91999799999999,86.413872,910200
2019-01-31,85.339996,87.58000200000001,85.0,87.349998,86.84137,1159200
2019-02-01,87.41999799999999,87.75,86.470001,87.68,87.169449,880100
2019-02-04,87.690002,88.129997,87.160004,87.93,87.417992,700100
2019-02-05,88.18,88.699997,87.290001,87.489998,86.980553,1169100
2019-02-06,87.480003,88.220001,87.190002,87.660004,87.149567,1053500
2019-02-07,87.980003,89.739998,87.980003,89.739998,89.217453,1587400
2019-02-08,89.510002,89.720001,87.5,89.089996,88.571236,1076900
2019-02-11,88.970001,89.230003,88.199997,88.25,87.73613,1640600
2019-02-12,88.58000200000001,89.83000200000001,88.220001,89.260002,88.74025,1057800
2019-02-13,89.660004,90.150002,88.870003,89.879997,89.356636,1375100
2019-02-14,84.480003,86.519997,84.150002,85.5,85.002144,3758200
2019-02-15,86.040001,88.050003,85.209999,87.809998,87.298691,2099500
2019-02-19,87.809998,89.5,87.269997,88.050003,87.5373,2597900
2019-02-20,87.839996,89.440002,87.370003,88.940002,88.422112,1621900
2019-02-21,88.93,89.120003,87.349998,87.809998,87.298691,1132100
2019-02-22,87.860001,88.220001,87.260002,87.800003,87.28875,956100
2019-02-25,88.220001,88.540001,87.150002,87.190002,86.682304,1114200
